gvkey,iid,datadate,tic,conm,navm,prccm,prchm,prclm,cmth,cyear,exchg
002884,01,2016-05-31,LUMN,LUMEN TECHNOLOGIES INC,,27.1200,31.5000,26.3500,5,2016,11
002884,01,2016-06-30,LUMN,LUMEN TECHNOLOGIES INC,,29.0100,29.0300,26.5600,6,2016,11
002884,01,2016-07-31,LUMN,LUMEN TECHNOLOGIES INC,,31.4400,31.5600,28.6401,7,2016,11
002884,01,2016-08-31,LUMN,LUMEN TECHNOLOGIES INC,,27.8000,31.4400,27.7200,8,2016,11
002884,01,2016-09-30,LUMN,LUMEN TECHNOLOGIES INC,,27.4300,28.9400,26.5100,9,2016,11
002884,01,2016-10-31,LUMN,LUMEN TECHNOLOGIES INC,,26.5800,33.4500,26.4500,10,2016,11
002884,01,2016-11-30,LUMN,LUMEN TECHNOLOGIES INC,,23.5200,26.5000,22.8600,11,2016,11
002884,01,2016-12-31,LUMN,LUMEN TECHNOLOGIES INC,,23.7800,24.4900,23.2350,12,2016,11
002884,01,2017-01-31,LUMN,LUMEN TECHNOLOGIES INC,,25.8600,26.1650,24.2600,1,2017,11
002884,01,2017-02-28,LUMN,LUMEN TECHNOLOGIES INC,,24.2600,26.2900,24.0100,2,2017,11
002884,01,2017-03-31,LUMN,LUMEN TECHNOLOGIES INC,,23.5700,24.1500,22.3300,3,2017,11
002884,01,2017-04-30,LUMN,LUMEN TECHNOLOGIES INC,,25.6700,26.0700,23.3250,4,2017,11
002884,01,2017-05-31,LUMN,LUMEN TECHNOLOGIES INC,,24.9500,26.0000,23.0500,5,2017,11
002884,01,2017-06-30,LUMN,LUMEN TECHNOLOGIES INC,,23.8800,27.6100,23.8800,6,2017,11
002884,01,2017-07-31,LUMN,LUMEN TECHNOLOGIES INC,,23.2700,24.1400,22.2600,7,2017,11
002884,01,2017-08-31,LUMN,LUMEN TECHNOLOGIES INC,,19.7200,23.7800,18.4100,8,2017,11
002884,01,2017-09-30,LUMN,LUMEN TECHNOLOGIES INC,,18.9000,20.2100,18.1700,9,2017,11
002884,01,2017-10-31,LUMN,LUMEN TECHNOLOGIES INC,,18.9900,20.5500,17.0650,10,2017,11
002884,01,2017-11-30,LUMN,LUMEN TECHNOLOGIES INC,,14.5900,19.0500,13.1610,11,2017,11
002884,01,2017-12-31,LUMN,LUMEN TECHNOLOGIES INC,,16.6800,17.9500,13.8100,12,2017,11
002884,01,2018-01-31,LUMN,LUMEN TECHNOLOGIES INC,,17.8100,18.2900,16.3500,1,2018,11
002884,01,2018-02-28,LUMN,LUMEN TECHNOLOGIES INC,,17.6700,19.4700,15.4500,2,2018,11
002884,01,2018-03-31,LUMN,LUMEN TECHNOLOGIES INC,,16.4300,18.2500,15.4800,3,2018,11
002884,01,2018-04-30,LUMN,LUMEN TECHNOLOGIES INC,,18.5800,19.0600,16.1600,4,2018,11
002884,01,2018-05-31,LUMN,LUMEN TECHNOLOGIES INC,,18.2200,19.8750,17.8800,5,2018,11
002884,01,2018-06-30,LUMN,LUMEN TECHNOLOGIES INC,,18.6400,19.0200,17.2900,6,2018,11
002884,01,2018-07-31,LUMN,LUMEN TECHNOLOGIES INC,,18.7700,20.1500,18.0600,7,2018,11
002884,01,2018-08-31,LUMN,LUMEN TECHNOLOGIES INC,,21.3600,24.2000,18.3500,8,2018,11
002884,01,2018-09-30,LUMN,LUMEN TECHNOLOGIES INC,,21.2000,23.2300,20.5500,9,2018,11
002884,01,2018-10-31,LUMN,LUMEN TECHNOLOGIES INC,,20.6400,22.2100,19.1200,10,2018,11
002884,01,2018-11-30,LUMN,LUMEN TECHNOLOGIES INC,,18.8000,21.5000,17.6500,11,2018,11
002884,01,2018-12-31,LUMN,LUMEN TECHNOLOGIES INC,,15.1500,19.0500,13.9700,12,2018,11
002884,01,2019-01-31,LUMN,LUMEN TECHNOLOGIES INC,,15.3200,16.7500,14.3700,1,2019,11
002884,01,2019-02-28,LUMN,LUMEN TECHNOLOGIES INC,,13.1900,15.5700,12.7400,2,2019,11
002884,01,2019-03-31,LUMN,LUMEN TECHNOLOGIES INC,,11.9900,13.2000,11.5200,3,2019,11
002884,01,2019-04-30,LUMN,LUMEN TECHNOLOGIES INC,,11.4200,12.7100,11.4000,4,2019,11
002884,01,2019-05-31,LUMN,LUMEN TECHNOLOGIES INC,,10.4500,11.7300,9.6400,5,2019,11
002884,01,2019-06-30,LUMN,LUMEN TECHNOLOGIES INC,,11.7600,11.8300,9.9800,6,2019,11
002884,01,2019-07-31,LUMN,LUMEN TECHNOLOGIES INC,,12.0900,12.4400,10.8600,7,2019,11
002884,01,2019-08-31,LUMN,LUMEN TECHNOLOGIES INC,,11.3800,12.3100,10.2900,8,2019,11
002884,01,2019-09-30,LUMN,LUMEN TECHNOLOGIES INC,,12.4800,13.6200,11.2100,9,2019,11
002884,01,2019-10-31,LUMN,LUMEN TECHNOLOGIES INC,,12.9400,13.2500,11.2500,10,2019,11
002884,01,2019-11-30,LUMN,LUMEN TECHNOLOGIES INC,,14.4900,15.2900,12.8900,11,2019,11
002884,01,2019-12-31,LUMN,LUMEN TECHNOLOGIES INC,,13.2100,14.4700,12.9700,12,2019,11
002884,01,2020-01-31,LUMN,LUMEN TECHNOLOGIES INC,,13.6600,15.2500,12.4650,1,2020,11
002884,01,2020-02-29,LUMN,LUMEN TECHNOLOGIES INC,,12.0700,15.3000,11.5400,2,2020,11
002884,01,2020-03-31,LUMN,LUMEN TECHNOLOGIES INC,,9.4600,13.1500,8.1600,3,2020,11
002884,01,2020-04-30,LUMN,LUMEN TECHNOLOGIES INC,,10.6200,11.1000,8.5100,4,2020,11
002884,01,2020-05-31,LUMN,LUMEN TECHNOLOGIES INC,,9.8300,10.5759,8.7400,5,2020,11
002884,01,2020-06-30,LUMN,LUMEN TECHNOLOGIES INC,,10.0300,11.3900,9.4250,6,2020,11
002884,01,2020-07-31,LUMN,LUMEN TECHNOLOGIES INC,,9.6500,10.1700,9.4550,7,2020,11
002884,01,2020-08-31,LUMN,LUMEN TECHNOLOGIES INC,,10.7500,11.5600,9.5300,8,2020,11
002884,01,2020-09-30,LUMN,LUMEN TECHNOLOGIES INC,,10.0900,11.2300,9.9200,9,2020,11
002884,01,2020-10-31,LUMN,LUMEN TECHNOLOGIES INC,,8.6200,10.2600,8.5100,10,2020,11
002884,01,2020-11-30,LUMN,LUMEN TECHNOLOGIES INC,,10.4500,11.0200,8.5900,11,2020,11
002884,01,2020-12-31,LUMN,LUMEN TECHNOLOGIES INC,,9.7500,10.7400,9.6600,12,2020,11
002884,01,2021-01-31,LUMN,LUMEN TECHNOLOGIES INC,,12.3800,16.6000,9.6700,1,2021,11
002884,01,2021-02-28,LUMN,LUMEN TECHNOLOGIES INC,,12.2900,12.7800,11.2300,2,2021,11
002884,01,2021-03-31,LUMN,LUMEN TECHNOLOGIES INC,,13.3500,14.6300,12.3420,3,2021,11
002884,01,2021-04-30,LUMN,LUMEN TECHNOLOGIES INC,,12.8300,13.7700,12.5150,4,2021,11
002884,01,2021-05-31,LUMN,LUMEN TECHNOLOGIES INC,,13.8400,14.8100,12.6450,5,2021,11
002884,01,2021-06-30,LUMN,LUMEN TECHNOLOGIES INC,,13.5900,15.4500,13.5300,6,2021,11
002884,01,2021-07-31,LUMN,LUMEN TECHNOLOGIES INC,,12.4700,14.4100,12.2800,7,2021,11
002884,01,2021-08-31,LUMN,LUMEN TECHNOLOGIES INC,,12.3000,12.7800,11.0900,8,2021,11
002884,01,2021-09-30,LUMN,LUMEN TECHNOLOGIES INC,,12.3900,13.4400,11.8900,9,2021,11
002884,01,2021-10-31,LUMN,LUMEN TECHNOLOGIES INC,,11.8600,13.1300,11.7100,10,2021,11
002884,01,2021-11-30,LUMN,LUMEN TECHNOLOGIES INC,,12.3400,14.4950,11.8300,11,2021,11
002884,01,2021-12-31,LUMN,LUMEN TECHNOLOGIES INC,,12.5500,12.9300,11.7700,12,2021,11
002884,01,2022-01-31,LUMN,LUMEN TECHNOLOGIES INC,,12.3600,13.9300,11.7800,1,2022,11
002884,01,2022-02-28,LUMN,LUMEN TECHNOLOGIES INC,,10.3600,12.9300,9.3100,2,2022,11
002884,01,2022-03-31,LUMN,LUMEN TECHNOLOGIES INC,,11.2700,11.5400,10.1450,3,2022,11
002884,01,2022-04-30,LUMN,LUMEN TECHNOLOGIES INC,,10.0600,11.7400,10.0400,4,2022,11
002884,01,2022-05-31,LUMN,LUMEN TECHNOLOGIES INC,,12.2400,12.5400,10.0000,5,2022,11
002884,01,2022-06-30,LUMN,LUMEN TECHNOLOGIES INC,,10.9100,12.2800,10.0700,6,2022,11
002884,01,2022-07-31,LUMN,LUMEN TECHNOLOGIES INC,,10.8900,11.1870,10.0500,7,2022,11
002884,01,2022-08-31,LUMN,LUMEN TECHNOLOGIES INC,,9.9600,11.3750,9.9400,8,2022,11
002884,01,2022-09-30,LUMN,LUMEN TECHNOLOGIES INC,,7.2800,10.1900,7.2700,9,2022,11
002884,01,2022-10-31,LUMN,LUMEN TECHNOLOGIES INC,,7.3600,8.0600,6.3400,10,2022,11
002884,01,2022-11-30,LUMN,LUMEN TECHNOLOGIES INC,,5.4700,7.6000,5.2900,11,2022,11
002884,01,2022-12-31,LUMN,LUMEN TECHNOLOGIES INC,,5.2200,5.8700,4.9900,12,2022,11
002884,01,2023-01-31,LUMN,LUMEN TECHNOLOGIES INC,,5.2500,6.1900,4.9600,1,2023,11
002884,01,2023-02-28,LUMN,LUMEN TECHNOLOGIES INC,,3.4000,5.7800,3.3000,2,2023,11
002884,01,2023-03-31,LUMN,LUMEN TECHNOLOGIES INC,,2.6500,3.4700,2.3700,3,2023,11
002884,01,2023-04-30,LUMN,LUMEN TECHNOLOGIES INC,,2.3700,2.6963,2.0550,,,11
002968,01,1980-01-31,JPM,JPMORGAN CHASE & CO,,38.5000,40.8749,35.5000,,,11
002968,01,1980-02-29,JPM,JPMORGAN CHASE & CO,,37.6250,39.8750,36.2500,,,11
002968,01,1980-03-31,JPM,JPMORGAN CHASE & CO,,34.8750,38.1250,33.2500,,,11
002968,01,1980-04-30,JPM,JPMORGAN CHASE & CO,,36.5000,38.0000,34.2500,,,11
002968,01,1980-05-31,JPM,JPMORGAN CHASE & CO,,39.1250,40.2500,36.6250,,,11
002968,01,1980-06-30,JPM,JPMORGAN CHASE & CO,,40.0000,43.0000,38.3750,,,11
002968,01,1980-07-31,JPM,JPMORGAN CHASE & CO,,41.8750,44.8750,39.6250,,,11
002968,01,1980-08-31,JPM,JPMORGAN CHASE & CO,,41.0000,42.2500,40.3750,,,11
002968,01,1980-09-30,JPM,JPMORGAN CHASE & CO,,39.6250,43.1249,39.2500,,,11
002968,01,1980-10-31,JPM,JPMORGAN CHASE & CO,,41.1250,42.5000,39.2500,,,11
002968,01,1980-11-30,JPM,JPMORGAN CHASE & CO,,39.3750,42.7500,39.0000,,,11
002968,01,1980-12-31,JPM,JPMORGAN CHASE & CO,,42.6250,42.6250,38.1250,,,11
002968,01,1981-01-31,JPM,JPMORGAN CHASE & CO,,45.8750,49.6250,41.9999,,,11
002968,01,1981-02-28,JPM,JPMORGAN CHASE & CO,,50.5000,50.9999,45.3749,,,11
002968,01,1981-03-31,JPM,JPMORGAN CHASE & CO,,53.1250,54.5000,49.0000,,,11
002968,01,1981-04-30,JPM,JPMORGAN CHASE & CO,,54.5000,56.7500,52.7500,,,11
002968,01,1981-05-31,JPM,JPMORGAN CHASE & CO,,57.5000,57.7499,51.1250,,,11
002968,01,1981-06-30,JPM,JPMORGAN CHASE & CO,,57.7499,63.0000,55.7500,,,11
002968,01,1981-07-31,JPM,JPMORGAN CHASE & CO,,53.5000,57.7499,51.2500,,,11
002968,01,1981-08-31,JPM,JPMORGAN CHASE & CO,,51.6250,55.7500,50.0000,,,11
002968,01,1981-09-30,JPM,JPMORGAN CHASE & CO,,49.3750,51.7500,46.7500,,,11
002968,01,1981-10-31,JPM,JPMORGAN CHASE & CO,,55.8750,56.7500,49.2500,,,11
002968,01,1981-11-30,JPM,JPMORGAN CHASE & CO,,55.6250,59.3750,53.7500,,,11
002968,01,1981-12-31,JPM,JPMORGAN CHASE & CO,,54.5000,55.8750,51.8750,,,11
002968,01,1982-01-31,JPM,JPMORGAN CHASE & CO,,50.1250,54.5000,46.6250,,,11
002968,01,1982-02-28,JPM,JPMORGAN CHASE & CO,,55.2500,55.7500,48.3750,,,11
002968,01,1982-03-31,JPM,JPMORGAN CHASE & CO,,50.5000,56.2500,49.6250,,,11
002968,01,1982-04-30,JPM,JPMORGAN CHASE & CO,,34.3750,36.3750,33.0830,,,11
002968,01,1982-05-31,JPM,JPMORGAN CHASE & CO,,32.0000,34.8750,30.5000,,,11
002968,01,1982-06-30,JPM,JPMORGAN CHASE & CO,,30.7500,33.0000,29.2500,,,11
002968,01,1982-07-31,JPM,JPMORGAN CHASE & CO,,27.7000,30.8750,26.5000,,,11
002968,01,1982-08-31,JPM,JPMORGAN CHASE & CO,,31.7500,33.0000,27.6250,,,11
002968,01,1982-09-30,JPM,JPMORGAN CHASE & CO,,36.1250,36.1250,29.5000,,,11
002968,01,1982-10-31,JPM,JPMORGAN CHASE & CO,,40.8750,42.7500,35.0000,,,11
002968,01,1982-11-30,JPM,JPMORGAN CHASE & CO,,42.1250,47.3750,40.5000,,,11
002968,01,1982-12-31,JPM,JPMORGAN CHASE & CO,,40.5000,44.5000,39.2500,,,11
002968,01,1983-01-31,JPM,JPMORGAN CHASE & CO,,43.5000,43.5000,39.1250,,,11
002968,01,1983-02-28,JPM,JPMORGAN CHASE & CO,,44.6250,45.7500,42.6250,,,11
002968,01,1983-03-31,JPM,JPMORGAN CHASE & CO,,48.1250,50.0000,44.2500,,,11
002968,01,1983-04-30,JPM,JPMORGAN CHASE & CO,,55.0000,56.2500,47.8750,,,11
002968,01,1983-05-31,JPM,JPMORGAN CHASE & CO,,52.5000,54.8750,50.6250,,,11
002968,01,1983-06-30,JPM,JPMORGAN CHASE & CO,,47.5000,53.5000,45.1250,,,11
002968,01,1983-07-31,JPM,JPMORGAN CHASE & CO,,47.6250,51.7500,46.1250,,,11
002968,01,1983-08-31,JPM,JPMORGAN CHASE & CO,,47.1250,50.5000,47.0000,,,11
002968,01,1983-09-30,JPM,JPMORGAN CHASE & CO,,41.3750,48.3750,41.2500,,,11
002968,01,1983-10-31,JPM,JPMORGAN CHASE & CO,,40.6250,44.5000,38.5000,,,11
002968,01,1983-11-30,JPM,JPMORGAN CHASE & CO,,46.8750,47.3750,40.5000,,,11
002968,01,1983-12-31,JPM,JPMORGAN CHASE & CO,,44.0000,47.3750,42.2500,,,11
002968,01,1984-01-31,JPM,JPMORGAN CHASE & CO,,50.5000,51.2500,43.6250,,,11
002968,01,1984-02-29,JPM,JPMORGAN CHASE & CO,,48.2500,51.3750,47.1250,,,11
002968,01,1984-03-31,JPM,JPMORGAN CHASE & CO,,45.3750,49.5000,45.1250,,,11
002968,01,1984-04-30,JPM,JPMORGAN CHASE & CO,,31.6250,31.8750,28.1670,,,11
002968,01,1984-05-31,JPM,JPMORGAN CHASE & CO,,24.1250,33.2500,23.5000,,,11
002968,01,1984-06-30,JPM,JPMORGAN CHASE & CO,,24.0000,27.2500,23.5000,,,11
002968,01,1984-07-31,JPM,JPMORGAN CHASE & CO,,26.5000,27.3750,23.7500,,,11
002968,01,1984-08-31,JPM,JPMORGAN CHASE & CO,,27.5000,30.2500,25.6250,,,11
002968,01,1984-09-30,JPM,JPMORGAN CHASE & CO,,30.5000,32.7500,27.0000,,,11
002968,01,1984-10-31,JPM,JPMORGAN CHASE & CO,,30.0000,31.3750,27.2500,,,11
002968,01,1984-11-30,JPM,JPMORGAN CHASE & CO,,32.1250,33.0000,30.2500,,,11
002968,01,1984-12-31,JPM,JPMORGAN CHASE & CO,,34.5000,35.8750,31.7500,,,11
002968,01,1985-01-31,JPM,JPMORGAN CHASE & CO,,37.5000,39.0000,33.1250,,,11
002968,01,1985-02-28,JPM,JPMORGAN CHASE & CO,,39.3750,43.0000,36.6250,,,11
002968,01,1985-03-31,JPM,JPMORGAN CHASE & CO,,37.5000,40.2500,37.1250,,,11
002968,01,1985-04-30,JPM,JPMORGAN CHASE & CO,,37.8750,40.8750,37.0000,,,11
002968,01,1985-05-31,JPM,JPMORGAN CHASE & CO,,41.3750,43.5000,38.1250,,,11
002968,01,1985-06-30,JPM,JPMORGAN CHASE & CO,,41.2500,41.8750,39.5000,,,11
002968,01,1985-07-31,JPM,JPMORGAN CHASE & CO,,40.8750,44.5000,40.1250,,,11
002968,01,1985-08-31,JPM,JPMORGAN CHASE & CO,,40.0000,41.6250,38.8750,,,11
002968,01,1985-09-30,JPM,JPMORGAN CHASE & CO,,33.5000,40.1250,33.2500,,,11
002968,01,1985-10-31,JPM,JPMORGAN CHASE & CO,,38.8750,39.6250,33.5000,,,11
002968,01,1985-11-30,JPM,JPMORGAN CHASE & CO,,41.5000,41.7500,38.5000,,,11
002968,01,1985-12-31,JPM,JPMORGAN CHASE & CO,,45.3750,46.2500,41.1250,,,11
002968,01,1986-01-31,JPM,JPMORGAN CHASE & CO,,44.2500,49.0000,40.7500,,,11
002968,01,1986-02-28,JPM,JPMORGAN CHASE & CO,,48.0000,48.3750,41.0000,,,11
002968,01,1986-03-31,JPM,JPMORGAN CHASE & CO,,54.6250,55.2500,46.5000,,,11
002968,01,1986-04-30,JPM,JPMORGAN CHASE & CO,,53.2500,56.2500,50.1250,,,11
002968,01,1986-05-31,JPM,JPMORGAN CHASE & CO,,53.3750,53.8750,48.8750,,,11
002968,01,1986-06-30,JPM,JPMORGAN CHASE & CO,,51.2500,53.3750,49.6250,,,11
002968,01,1986-07-31,JPM,JPMORGAN CHASE & CO,,43.8750,52.2500,43.5000,,,11
002968,01,1986-08-31,JPM,JPMORGAN CHASE & CO,,48.7500,49.0000,43.3750,,,11
002968,01,1986-09-30,JPM,JPMORGAN CHASE & CO,,43.3750,49.2500,42.3750,,,11
002968,01,1986-10-31,JPM,JPMORGAN CHASE & CO,,43.8750,45.0000,42.5000,,,11
002968,01,1986-11-30,JPM,JPMORGAN CHASE & CO,,44.5000,45.1250,42.3750,,,11
002968,01,1986-12-31,JPM,JPMORGAN CHASE & CO,,42.2500,47.5000,42.2500,,,11
002968,01,1987-01-31,JPM,JPMORGAN CHASE & CO,,46.8750,48.5000,42.2500,,,11
002968,01,1987-02-28,JPM,JPMORGAN CHASE & CO,,46.5000,49.5000,45.3750,,,11
002968,01,1987-03-31,JPM,JPMORGAN CHASE & CO,,43.7500,47.7500,43.5000,,,11
002968,01,1987-04-30,JPM,JPMORGAN CHASE & CO,,42.5000,45.6250,40.1250,,,11
002968,01,1987-05-31,JPM,JPMORGAN CHASE & CO,,42.0000,44.8750,39.6250,,,11
002968,01,1987-06-30,JPM,JPMORGAN CHASE & CO,,42.0000,47.1250,41.6250,,,11
002968,01,1987-07-31,JPM,JPMORGAN CHASE & CO,,39.7500,43.2500,39.5000,,,11
002968,01,1987-08-31,JPM,JPMORGAN CHASE & CO,,40.3750,45.3750,39.1250,,,11
002968,01,1987-09-30,JPM,JPMORGAN CHASE & CO,,38.1250,40.3750,36.6250,,,11
002968,01,1987-10-31,JPM,JPMORGAN CHASE & CO,,27.0000,38.8750,24.5000,,,11
002968,01,1987-11-30,JPM,JPMORGAN CHASE & CO,,25.7500,30.0000,24.7500,,,11
002968,01,1987-12-31,JPM,JPMORGAN CHASE & CO,,21.3750,26.2500,20.2500,,,11
002968,01,1988-01-31,JPM,JPMORGAN CHASE & CO,,21.5000,23.1250,20.0000,,,11
002968,01,1988-02-29,JPM,JPMORGAN CHASE & CO,,25.0000,25.0000,20.6250,,,11
002968,01,1988-03-31,JPM,JPMORGAN CHASE & CO,,21.3750,25.6250,21.1250,,,11
002968,01,1988-04-30,JPM,JPMORGAN CHASE & CO,,24.6250,25.0000,21.2500,,,11
002968,01,1988-05-31,JPM,JPMORGAN CHASE & CO,,28.8750,29.1250,24.0000,,,11
002968,01,1988-06-30,JPM,JPMORGAN CHASE & CO,,30.6250,32.2500,28.6250,,,11
002968,01,1988-07-31,JPM,JPMORGAN CHASE & CO,,31.3750,31.5000,29.0000,,,11
002968,01,1988-08-31,JPM,JPMORGAN CHASE & CO,,32.0000,33.7500,30.5000,,,11
002968,01,1988-09-30,JPM,JPMORGAN CHASE & CO,,32.0000,33.6250,31.2500,,,11
002968,01,1988-10-31,JPM,JPMORGAN CHASE & CO,,31.8750,32.5000,30.0000,,,11
002968,01,1988-11-30,JPM,JPMORGAN CHASE & CO,,33.3750,33.7500,31.6250,,,11
002968,01,1988-12-31,JPM,JPMORGAN CHASE & CO,,31.0000,33.8750,30.3750,,,11
002968,01,1989-01-31,JPM,JPMORGAN CHASE & CO,,32.5000,33.5000,30.5000,,,11
002968,01,1989-02-28,JPM,JPMORGAN CHASE & CO,,31.2500,33.6250,30.5000,,,11
002968,01,1989-03-31,JPM,JPMORGAN CHASE & CO,,36.1250,36.2500,30.2500,,,11
002968,01,1989-04-30,JPM,JPMORGAN CHASE & CO,,36.0000,36.6250,34.1250,,,11
002968,01,1989-05-31,JPM,JPMORGAN CHASE & CO,,35.3750,36.5000,33.5000,,,11
002968,01,1989-06-30,JPM,JPMORGAN CHASE & CO,,35.8750,37.2500,34.3750,,,11
002968,01,1989-07-31,JPM,JPMORGAN CHASE & CO,,38.8750,39.0000,35.6250,,,11
002968,01,1989-08-31,JPM,JPMORGAN CHASE & CO,,38.1250,39.6250,36.8750,,,11
002968,01,1989-09-30,JPM,JPMORGAN CHASE & CO,,40.8750,40.8750,36.0000,,,11
002968,01,1989-10-31,JPM,JPMORGAN CHASE & CO,,33.6250,41.1250,32.5000,,,11
002968,01,1989-11-30,JPM,JPMORGAN CHASE & CO,,31.7500,33.6250,31.0000,,,11
002968,01,1989-12-31,JPM,JPMORGAN CHASE & CO,,29.8750,33.0000,28.5000,,,11
002968,01,1990-01-31,JPM,JPMORGAN CHASE & CO,,25.7500,31.3750,25.0000,,,11
002968,01,1990-02-28,JPM,JPMORGAN CHASE & CO,,25.6250,27.6250,25.0000,,,11
002968,01,1990-03-31,JPM,JPMORGAN CHASE & CO,,23.3750,27.5000,22.7500,,,11
002968,01,1990-04-30,JPM,JPMORGAN CHASE & CO,,23.3750,24.8750,22.7500,,,11
002968,01,1990-05-31,JPM,JPMORGAN CHASE & CO,,27.3750,27.5000,23.2500,,,11
002968,01,1990-06-30,JPM,JPMORGAN CHASE & CO,,25.5000,29.1250,24.2500,,,11
002968,01,1990-07-31,JPM,JPMORGAN CHASE & CO,,23.0000,25.8750,22.8750,,,11
002968,01,1990-08-31,JPM,JPMORGAN CHASE & CO,,21.6250,24.5000,19.8750,,,11
002968,01,1990-09-30,JPM,JPMORGAN CHASE & CO,,15.5000,23.0000,13.2500,,,11
002968,01,1990-10-31,JPM,JPMORGAN CHASE & CO,,10.1250,16.3750,9.6250,,,11
002968,01,1990-11-30,JPM,JPMORGAN CHASE & CO,,11.3750,12.8750,10.2500,,,11
002968,01,1990-12-31,JPM,JPMORGAN CHASE & CO,,10.7500,14.0000,10.6250,,,11
002968,01,1991-01-31,JPM,JPMORGAN CHASE & CO,,13.1250,13.5000,10.5000,,,11
002968,01,1991-02-28,JPM,JPMORGAN CHASE & CO,,16.5000,18.0000,13.1250,,,11
002968,01,1991-03-31,JPM,JPMORGAN CHASE & CO,,17.3750,18.3750,15.2500,,,11
002968,01,1991-04-30,JPM,JPMORGAN CHASE & CO,,20.5000,22.1250,16.5000,,,11
002968,01,1991-05-31,JPM,JPMORGAN CHASE & CO,,21.3750,21.3750,18.1250,,,11
002968,01,1991-06-30,JPM,JPMORGAN CHASE & CO,,21.3750,24.7500,20.6250,,,11
002968,01,1991-07-31,JPM,JPMORGAN CHASE & CO,,25.6250,27.5000,20.5000,,,11
002968,01,1991-08-31,JPM,JPMORGAN CHASE & CO,,26.5000,30.1250,25.2500,,,11
002968,01,1991-09-30,JPM,JPMORGAN CHASE & CO,,25.3750,26.8750,24.7500,,,11
002968,01,1991-10-31,JPM,JPMORGAN CHASE & CO,,24.7500,26.5000,22.8750,,,11
002968,01,1991-11-30,JPM,JPMORGAN CHASE & CO,,21.1250,25.3750,21.1250,,,11
002968,01,1991-12-31,JPM,JPMORGAN CHASE & CO,,21.2500,23.5000,18.5000,,,11
002968,01,1992-01-31,JPM,JPMORGAN CHASE & CO,,28.0000,30.5000,21.8750,,,11
002968,01,1992-02-29,JPM,JPMORGAN CHASE & CO,,33.6250,34.1250,27.8750,,,11
002968,01,1992-03-31,JPM,JPMORGAN CHASE & CO,,32.7500,35.6250,30.2500,,,11
002968,01,1992-04-30,JPM,JPMORGAN CHASE & CO,,35.1250,37.5000,29.0000,,,11
002968,01,1992-05-31,JPM,JPMORGAN CHASE & CO,,36.5000,39.3750,35.0000,,,11
002968,01,1992-06-30,JPM,JPMORGAN CHASE & CO,,37.1250,38.5000,34.7500,,,11
002968,01,1992-07-31,JPM,JPMORGAN CHASE & CO,,34.8750,39.5000,33.2500,,,11
002968,01,1992-08-31,JPM,JPMORGAN CHASE & CO,,32.5000,35.0000,31.0000,,,11
002968,01,1992-09-30,JPM,JPMORGAN CHASE & CO,,32.6250,33.8750,30.2500,,,11
002968,01,1992-10-31,JPM,JPMORGAN CHASE & CO,,34.3750,35.6250,30.2500,,,11
002968,01,1992-11-30,JPM,JPMORGAN CHASE & CO,,37.5000,37.8750,34.3750,,,11
002968,01,1992-12-31,JPM,JPMORGAN CHASE & CO,,38.6250,39.3750,35.5000,,,11
002968,01,1993-01-31,JPM,JPMORGAN CHASE & CO,,40.6250,43.0000,37.0000,,,11
002968,01,1993-02-28,JPM,JPMORGAN CHASE & CO,,40.5000,43.0000,39.3750,,,11
002968,01,1993-03-31,JPM,JPMORGAN CHASE & CO,,40.3750,44.1250,39.0000,,,11
002968,01,1993-04-30,JPM,JPMORGAN CHASE & CO,,38.2500,44.1250,36.3750,,,11
002968,01,1993-05-31,JPM,JPMORGAN CHASE & CO,,38.3750,40.3750,35.2500,,,11
002968,01,1993-06-30,JPM,JPMORGAN CHASE & CO,,40.8750,42.1250,35.0000,,,11
002968,01,1993-07-31,JPM,JPMORGAN CHASE & CO,,41.2500,41.6250,38.7500,,,11
002968,01,1993-08-31,JPM,JPMORGAN CHASE & CO,,40.6250,42.7500,39.1250,,,11
002968,01,1993-09-30,JPM,JPMORGAN CHASE & CO,,45.0000,45.3750,39.6250,,,11
002968,01,1993-10-31,JPM,JPMORGAN CHASE & CO,,40.1250,46.3750,40.0000,,,11
002968,01,1993-11-30,JPM,JPMORGAN CHASE & CO,,38.5000,41.5000,36.0000,,,11
002968,01,1993-12-31,JPM,JPMORGAN CHASE & CO,,40.1250,41.3750,38.3750,,,11
002968,01,1994-01-31,JPM,JPMORGAN CHASE & CO,,39.5000,42.1250,37.1250,,,11
002968,01,1994-02-28,JPM,JPMORGAN CHASE & CO,,37.2500,39.5000,36.1250,,,11
002968,01,1994-03-31,JPM,JPMORGAN CHASE & CO,,36.3750,39.1250,34.5000,,,11
002968,01,1994-04-30,JPM,JPMORGAN CHASE & CO,,34.7500,39.1250,34.6250,,,11
002968,01,1994-05-31,JPM,JPMORGAN CHASE & CO,,38.3750,38.5000,33.8750,,,11
002968,01,1994-06-30,JPM,JPMORGAN CHASE & CO,,38.5000,40.8750,37.7500,,,11
002968,01,1994-07-31,JPM,JPMORGAN CHASE & CO,,38.3750,39.2500,37.1250,,,11
002968,01,1994-08-31,JPM,JPMORGAN CHASE & CO,,38.7500,40.0000,37.7500,,,11
002968,01,1994-09-30,JPM,JPMORGAN CHASE & CO,,35.0000,38.6250,34.8750,,,11
002968,01,1994-10-31,JPM,JPMORGAN CHASE & CO,,38.0000,38.1250,33.6250,,,11
